Абсолютный путь,Относительный путь,Имя классa
/home/cossieman2000/WORK/python/new_data_2/dataset/00899.jpg,/python/new_data_2/dataset/00899.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05287.jpg,/python/new_data_2/dataset/05287.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02363.jpg,/python/new_data_2/dataset/02363.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05174.jpg,/python/new_data_2/dataset/05174.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04898.jpg,/python/new_data_2/dataset/04898.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05075.jpg,/python/new_data_2/dataset/05075.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02881.jpg,/python/new_data_2/dataset/02881.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02246.jpg,/python/new_data_2/dataset/02246.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08521.jpg,/python/new_data_2/dataset/08521.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01579.jpg,/python/new_data_2/dataset/01579.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01926.jpg,/python/new_data_2/dataset/01926.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05763.jpg,/python/new_data_2/dataset/05763.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06706.jpg,/python/new_data_2/dataset/06706.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05259.jpg,/python/new_data_2/dataset/05259.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03491.jpg,/python/new_data_2/dataset/03491.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09627.jpg,/python/new_data_2/dataset/09627.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02038.jpg,/python/new_data_2/dataset/02038.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08367.jpg,/python/new_data_2/dataset/08367.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08562.jpg,/python/new_data_2/dataset/08562.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05869.jpg,/python/new_data_2/dataset/05869.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07546.jpg,/python/new_data_2/dataset/07546.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00469.jpg,/python/new_data_2/dataset/00469.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06154.jpg,/python/new_data_2/dataset/06154.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09346.jpg,/python/new_data_2/dataset/09346.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03469.jpg,/python/new_data_2/dataset/03469.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07645.jpg,/python/new_data_2/dataset/07645.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03671.jpg,/python/new_data_2/dataset/03671.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09594.jpg,/python/new_data_2/dataset/09594.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01628.jpg,/python/new_data_2/dataset/01628.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01771.jpg,/python/new_data_2/dataset/01771.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01027.jpg,/python/new_data_2/dataset/01027.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05282.jpg,/python/new_data_2/dataset/05282.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04313.jpg,/python/new_data_2/dataset/04313.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06745.jpg,/python/new_data_2/dataset/06745.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06936.jpg,/python/new_data_2/dataset/06936.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08626.jpg,/python/new_data_2/dataset/08626.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02469.jpg,/python/new_data_2/dataset/02469.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06547.jpg,/python/new_data_2/dataset/06547.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01724.jpg,/python/new_data_2/dataset/01724.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01232.jpg,/python/new_data_2/dataset/01232.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02306.jpg,/python/new_data_2/dataset/02306.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06685.jpg,/python/new_data_2/dataset/06685.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02955.jpg,/python/new_data_2/dataset/02955.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06467.jpg,/python/new_data_2/dataset/06467.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05288.jpg,/python/new_data_2/dataset/05288.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04931.jpg,/python/new_data_2/dataset/04931.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06392.jpg,/python/new_data_2/dataset/06392.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01856.jpg,/python/new_data_2/dataset/01856.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03388.jpg,/python/new_data_2/dataset/03388.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04631.jpg,/python/new_data_2/dataset/04631.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00762.jpg,/python/new_data_2/dataset/00762.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03907.jpg,/python/new_data_2/dataset/03907.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06542.jpg,/python/new_data_2/dataset/06542.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07637.jpg,/python/new_data_2/dataset/07637.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08709.jpg,/python/new_data_2/dataset/08709.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03487.jpg,/python/new_data_2/dataset/03487.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04320.jpg,/python/new_data_2/dataset/04320.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08250.jpg,/python/new_data_2/dataset/08250.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01852.jpg,/python/new_data_2/dataset/01852.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05162.jpg,/python/new_data_2/dataset/05162.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08695.jpg,/python/new_data_2/dataset/08695.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07742.jpg,/python/new_data_2/dataset/07742.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01251.jpg,/python/new_data_2/dataset/01251.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03853.jpg,/python/new_data_2/dataset/03853.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03107.jpg,/python/new_data_2/dataset/03107.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05943.jpg,/python/new_data_2/dataset/05943.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00335.jpg,/python/new_data_2/dataset/00335.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06868.jpg,/python/new_data_2/dataset/06868.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00150.jpg,/python/new_data_2/dataset/00150.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00225.jpg,/python/new_data_2/dataset/00225.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06099.jpg,/python/new_data_2/dataset/06099.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05691.jpg,/python/new_data_2/dataset/05691.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06825.jpg,/python/new_data_2/dataset/06825.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05749.jpg,/python/new_data_2/dataset/05749.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09652.jpg,/python/new_data_2/dataset/09652.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04456.jpg,/python/new_data_2/dataset/04456.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03607.jpg,/python/new_data_2/dataset/03607.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08883.jpg,/python/new_data_2/dataset/08883.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07371.jpg,/python/new_data_2/dataset/07371.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02058.jpg,/python/new_data_2/dataset/02058.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07131.jpg,/python/new_data_2/dataset/07131.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00327.jpg,/python/new_data_2/dataset/00327.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06272.jpg,/python/new_data_2/dataset/06272.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06667.jpg,/python/new_data_2/dataset/06667.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03529.jpg,/python/new_data_2/dataset/03529.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00773.jpg,/python/new_data_2/dataset/00773.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01699.jpg,/python/new_data_2/dataset/01699.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03662.jpg,/python/new_data_2/dataset/03662.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03018.jpg,/python/new_data_2/dataset/03018.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09518.jpg,/python/new_data_2/dataset/09518.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00518.jpg,/python/new_data_2/dataset/00518.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05837.jpg,/python/new_data_2/dataset/05837.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06592.jpg,/python/new_data_2/dataset/06592.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08992.jpg,/python/new_data_2/dataset/08992.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08981.jpg,/python/new_data_2/dataset/08981.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06831.jpg,/python/new_data_2/dataset/06831.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05143.jpg,/python/new_data_2/dataset/05143.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06490.jpg,/python/new_data_2/dataset/06490.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02145.jpg,/python/new_data_2/dataset/02145.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01636.jpg,/python/new_data_2/dataset/01636.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09488.jpg,/python/new_data_2/dataset/09488.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00266.jpg,/python/new_data_2/dataset/00266.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00907.jpg,/python/new_data_2/dataset/00907.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07306.jpg,/python/new_data_2/dataset/07306.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00267.jpg,/python/new_data_2/dataset/00267.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07779.jpg,/python/new_data_2/dataset/07779.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04339.jpg,/python/new_data_2/dataset/04339.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01611.jpg,/python/new_data_2/dataset/01611.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00871.jpg,/python/new_data_2/dataset/00871.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00585.jpg,/python/new_data_2/dataset/00585.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03350.jpg,/python/new_data_2/dataset/03350.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01081.jpg,/python/new_data_2/dataset/01081.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05092.jpg,/python/new_data_2/dataset/05092.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06350.jpg,/python/new_data_2/dataset/06350.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08174.jpg,/python/new_data_2/dataset/08174.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02491.jpg,/python/new_data_2/dataset/02491.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03633.jpg,/python/new_data_2/dataset/03633.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00768.jpg,/python/new_data_2/dataset/00768.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02366.jpg,/python/new_data_2/dataset/02366.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03120.jpg,/python/new_data_2/dataset/03120.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03593.jpg,/python/new_data_2/dataset/03593.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02516.jpg,/python/new_data_2/dataset/02516.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09496.jpg,/python/new_data_2/dataset/09496.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07800.jpg,/python/new_data_2/dataset/07800.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00687.jpg,/python/new_data_2/dataset/00687.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07048.jpg,/python/new_data_2/dataset/07048.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03139.jpg,/python/new_data_2/dataset/03139.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09444.jpg,/python/new_data_2/dataset/09444.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02632.jpg,/python/new_data_2/dataset/02632.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06946.jpg,/python/new_data_2/dataset/06946.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07654.jpg,/python/new_data_2/dataset/07654.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01264.jpg,/python/new_data_2/dataset/01264.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05377.jpg,/python/new_data_2/dataset/05377.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03711.jpg,/python/new_data_2/dataset/03711.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08316.jpg,/python/new_data_2/dataset/08316.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08945.jpg,/python/new_data_2/dataset/08945.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01723.jpg,/python/new_data_2/dataset/01723.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01291.jpg,/python/new_data_2/dataset/01291.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03682.jpg,/python/new_data_2/dataset/03682.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01283.jpg,/python/new_data_2/dataset/01283.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06880.jpg,/python/new_data_2/dataset/06880.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08022.jpg,/python/new_data_2/dataset/08022.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04812.jpg,/python/new_data_2/dataset/04812.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00038.jpg,/python/new_data_2/dataset/00038.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07862.jpg,/python/new_data_2/dataset/07862.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03584.jpg,/python/new_data_2/dataset/03584.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03728.jpg,/python/new_data_2/dataset/03728.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01849.jpg,/python/new_data_2/dataset/01849.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04208.jpg,/python/new_data_2/dataset/04208.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03101.jpg,/python/new_data_2/dataset/03101.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01243.jpg,/python/new_data_2/dataset/01243.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00576.jpg,/python/new_data_2/dataset/00576.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03793.jpg,/python/new_data_2/dataset/03793.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02481.jpg,/python/new_data_2/dataset/02481.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03006.jpg,/python/new_data_2/dataset/03006.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01619.jpg,/python/new_data_2/dataset/01619.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03645.jpg,/python/new_data_2/dataset/03645.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09339.jpg,/python/new_data_2/dataset/09339.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08288.jpg,/python/new_data_2/dataset/08288.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06254.jpg,/python/new_data_2/dataset/06254.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05996.jpg,/python/new_data_2/dataset/05996.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03308.jpg,/python/new_data_2/dataset/03308.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08987.jpg,/python/new_data_2/dataset/08987.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08396.jpg,/python/new_data_2/dataset/08396.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01234.jpg,/python/new_data_2/dataset/01234.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00644.jpg,/python/new_data_2/dataset/00644.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03317.jpg,/python/new_data_2/dataset/03317.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08119.jpg,/python/new_data_2/dataset/08119.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07299.jpg,/python/new_data_2/dataset/07299.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06035.jpg,/python/new_data_2/dataset/06035.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06760.jpg,/python/new_data_2/dataset/06760.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06160.jpg,/python/new_data_2/dataset/06160.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06144.jpg,/python/new_data_2/dataset/06144.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00192.jpg,/python/new_data_2/dataset/00192.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07181.jpg,/python/new_data_2/dataset/07181.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09528.jpg,/python/new_data_2/dataset/09528.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06450.jpg,/python/new_data_2/dataset/06450.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04601.jpg,/python/new_data_2/dataset/04601.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07547.jpg,/python/new_data_2/dataset/07547.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03509.jpg,/python/new_data_2/dataset/03509.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08218.jpg,/python/new_data_2/dataset/08218.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00750.jpg,/python/new_data_2/dataset/00750.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09840.jpg,/python/new_data_2/dataset/09840.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06816.jpg,/python/new_data_2/dataset/06816.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08897.jpg,/python/new_data_2/dataset/08897.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05286.jpg,/python/new_data_2/dataset/05286.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00732.jpg,/python/new_data_2/dataset/00732.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07553.jpg,/python/new_data_2/dataset/07553.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07407.jpg,/python/new_data_2/dataset/07407.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03903.jpg,/python/new_data_2/dataset/03903.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09133.jpg,/python/new_data_2/dataset/09133.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07897.jpg,/python/new_data_2/dataset/07897.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04585.jpg,/python/new_data_2/dataset/04585.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05559.jpg,/python/new_data_2/dataset/05559.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08360.jpg,/python/new_data_2/dataset/08360.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01095.jpg,/python/new_data_2/dataset/01095.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02176.jpg,/python/new_data_2/dataset/02176.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04414.jpg,/python/new_data_2/dataset/04414.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08877.jpg,/python/new_data_2/dataset/08877.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07494.jpg,/python/new_data_2/dataset/07494.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00719.jpg,/python/new_data_2/dataset/00719.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01263.jpg,/python/new_data_2/dataset/01263.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03813.jpg,/python/new_data_2/dataset/03813.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05429.jpg,/python/new_data_2/dataset/05429.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09220.jpg,/python/new_data_2/dataset/09220.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04942.jpg,/python/new_data_2/dataset/04942.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08647.jpg,/python/new_data_2/dataset/08647.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00105.jpg,/python/new_data_2/dataset/00105.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05100.jpg,/python/new_data_2/dataset/05100.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03288.jpg,/python/new_data_2/dataset/03288.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03822.jpg,/python/new_data_2/dataset/03822.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08153.jpg,/python/new_data_2/dataset/08153.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01853.jpg,/python/new_data_2/dataset/01853.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08499.jpg,/python/new_data_2/dataset/08499.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06710.jpg,/python/new_data_2/dataset/06710.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05508.jpg,/python/new_data_2/dataset/05508.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07782.jpg,/python/new_data_2/dataset/07782.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00608.jpg,/python/new_data_2/dataset/00608.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01193.jpg,/python/new_data_2/dataset/01193.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06275.jpg,/python/new_data_2/dataset/06275.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08389.jpg,/python/new_data_2/dataset/08389.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01464.jpg,/python/new_data_2/dataset/01464.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04471.jpg,/python/new_data_2/dataset/04471.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04636.jpg,/python/new_data_2/dataset/04636.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09117.jpg,/python/new_data_2/dataset/09117.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01434.jpg,/python/new_data_2/dataset/01434.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03061.jpg,/python/new_data_2/dataset/03061.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09216.jpg,/python/new_data_2/dataset/09216.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08796.jpg,/python/new_data_2/dataset/08796.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04159.jpg,/python/new_data_2/dataset/04159.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01090.jpg,/python/new_data_2/dataset/01090.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01621.jpg,/python/new_data_2/dataset/01621.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04128.jpg,/python/new_data_2/dataset/04128.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09867.jpg,/python/new_data_2/dataset/09867.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07991.jpg,/python/new_data_2/dataset/07991.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01420.jpg,/python/new_data_2/dataset/01420.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09079.jpg,/python/new_data_2/dataset/09079.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06567.jpg,/python/new_data_2/dataset/06567.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00933.jpg,/python/new_data_2/dataset/00933.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03507.jpg,/python/new_data_2/dataset/03507.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05585.jpg,/python/new_data_2/dataset/05585.jpg,polar bear
